LinkID,Wban_number,datestarted,dateended,avg_Dry_bulb_temp,avg_Dew_point_temp,avg_Wet_bulb_temp,avg_RH,avg_WS,avg_Val_wind_char,avg_Pressure,avg_Sea_Level_Pressure,avg_Precipitation,avg_Sky_conditions,avg_Visibility,avg_Weather_type,avg_Wind_Gust,avg_WD
TX000000,12960,"1999-09-15 17:53:00","1999-09-17 15:53:00",75.3511,52.6809,61.9809,49.766,4.76596,1.2979,29.94,1017.08,0,CLR,10SM,-,-,0
TX000000,12975,"1999-09-15 17:53:00","1999-09-17 15:53:00",75.1766,56.8426,64.0277,57.0851,4.74468,0.3191,29.9906,1017.16,0,CLR,10SM,-,-,0
TX000000,12918,"1999-09-27 21:53:00","1999-09-29 19:53:00",73.3255,68.2064,70.1851,85.2128,7.87234,2,29.9911,1017.73,0.0270213,FEW020,10SM,-,-,0
TX000000,12960,"1999-09-27 21:53:00","1999-09-29 19:53:00",73.1723,67.4638,69.6021,83.9362,6.38298,1.4681,29.9615,1017.77,0.0212766,FEW022,10SM,-,-,0
TX000000,12975,"1999-09-27 21:53:00","1999-09-29 19:53:00",73.0362,69.4043,70.8255,89.4468,6.12766,2.1064,30.0104,1017.82,0.0268085,CLR,10SM,-,-,0
TX000000,12918,"1999-09-27 22:53:00","1999-09-29 20:53:00",73.1106,67.7596,69.8489,84.5957,7.97872,2,29.9957,1017.89,0.0270213,FEW020,10SM,-,-,0
TX000000,12960,"1999-09-27 22:53:00","1999-09-29 20:53:00",72.8553,67.0404,69.2277,83.5745,6.38298,1.4681,29.9662,1017.93,0.0212766,FEW022,10SM,-,-,0
TX000000,12975,"1999-09-27 22:53:00","1999-09-29 20:53:00",72.8021,68.9809,70.4936,88.9149,6.21277,2.1064,30.0151,1017.98,0.0268085,CLR,10SM,-,-,0
TX000000,12918,"1999-10-04 16:53:00","1999-10-06 15:53:00",74.4458,55.1542,63.0563,52.7083,9.14583,1.125,30.0131,1018.46,0,CLR,10SM,-,-,45
TX000000,12960,"1999-10-04 16:53:00","1999-10-06 15:53:00",71.2896,54.9688,61.8,60.375,5.75,2,29.9854,1018.62,0,CLR,10SM,-,-,0
TX000000,12975,"1999-10-04 16:53:00","1999-10-06 15:53:00",72.2312,57.4062,63.3812,61.5833,6.97917,0,30.0317,1018.55,0,CLR,10SM,-,-,45
TX000000,12918,"1999-10-04 17:53:00","1999-10-06 16:53:00",74.2583,54.7604,62.8063,52.3958,8.97917,1.125,30.0123,1018.43,0,CLR,10SM,-,-,45
TX000000,12960,"1999-10-04 17:53:00","1999-10-06 16:53:00",71.1625,54.4708,61.5312,59.875,5.70833,2,29.9846,1018.6,0,CLR,10SM,-,-,0
TX000000,12975,"1999-10-04 17:53:00","1999-10-06 16:53:00",72.2125,56.9062,63.1083,60.7292,7.04167,0,30.0308,1018.53,0,CLR,10SM,-,-,45
TX000000,12918,"1999-10-13 18:53:00","1999-10-15 19:53:00",76.354,66.444,69.886,74.3,4.18,0.28,29.924,1015.45,0,CLR,10SM,-,-,0
TX000000,12960,"1999-10-13 18:53:00","1999-10-15 19:53:00",74.512,66.196,68.984,78.1,3.74,0,29.8856,1015.27,0,CLR,10SM,-,-,0
TX000000,12975,"1999-10-13 18:53:00","1999-10-15 19:53:00",75.046,67.304,69.914,79.58,3.2,0,29.9474,1015.68,0,CLR,10SM,-,-,0
TX000000,12918,"1999-10-13 18:53:00","1999-10-15 18:53:00",76.4041,66.4531,69.9061,74.2653,4.16327,0.2857,29.9253,1015.49,0,CLR,10SM,-,-,0
TX000000,12960,"1999-10-13 18:53:00","1999-10-15 18:53:00",74.5429,66.1367,68.9531,77.9184,3.69388,0,29.8869,1015.31,0,CLR,10SM,-,-,0
TX000000,12975,"1999-10-13 18:53:00","1999-10-15 18:53:00",75.0878,67.3122,69.9306,79.551,3.20408,0,29.9486,1015.72,0,CLR,10SM,-,-,0
TX000000,12918,"1999-10-13 19:53:00","1999-10-15 18:53:00",76.3271,66.3979,69.8479,74.375,4.16667,0.2917,29.9248,1015.47,0,CLR,10SM,-,-,0
TX000000,12960,"1999-10-13 19:53:00","1999-10-15 18:53:00",74.5333,66.1625,68.9625,78.0625,3.66667,0,29.8862,1015.29,0,CLR,10SM,-,-,0
TX000000,12975,"1999-10-13 19:53:00","1999-10-15 18:53:00",74.9833,67.2333,69.8479,79.6667,3.1875,0,29.9479,1015.7,0,CLR,10SM,-,-,0
TX000000,12918,"1999-10-19 20:53:00","1999-10-21 19:53:00",59.231,43.9786,51.3667,62.4048,5.35714,0.9762,30.1995,1024.81,0,CLR,10SM,-,-,0
TX000000,12960,"1999-10-19 20:53:00","1999-10-21 19:53:00",57,43.8125,50.1229,68.5,3.47917,0.6667,30.1652,1024.77,0.000208333,CLR,10SM,-,-,0
TX000000,12975,"1999-10-19 20:53:00","1999-10-21 19:53:00",57.9723,44.7277,51.0404,67.8511,4.08511,0.7021,30.2204,1024.92,0.000212766,CLR,10SM,-,-,0
TX000000,12918,"1999-10-19 21:53:00","1999-10-21 19:53:00",59.3341,43.8805,51.3659,62.0488,5.34146,1,30.1988,1024.78,0,CLR,10SM,-,-,0
TX000000,12960,"1999-10-19 21:53:00","1999-10-21 19:53:00",57.1915,43.7234,50.1681,67.8298,3.55319,0.6809,30.1643,1024.74,0.000212766,CLR,10SM,-,-,0
TX000000,12975,"1999-10-19 21:53:00","1999-10-21 19:53:00",58.0783,44.6565,51.0522,67.5217,4.06522,0.7174,30.2196,1024.89,0.000217391,CLR,10SM,-,-,0
TX000000,12918,"1999-10-19 21:53:00","1999-10-21 20:53:00",59.3262,43.9524,51.3976,62.0952,5.33333,0.9762,30.1962,1024.7,0,CLR,10SM,-,-,0
TX000000,12960,"1999-10-19 21:53:00","1999-10-21 20:53:00",57.1063,43.7708,50.1542,68.0208,3.47917,0.6667,30.1619,1024.66,0.000208333,CLR,10SM,-,-,0
TX000000,12975,"1999-10-19 21:53:00","1999-10-21 20:53:00",58.0745,44.7277,51.0872,67.5745,3.97872,0.7021,30.2172,1024.81,0.000212766,CLR,10SM,-,-,0
TX000000,12918,"1999-11-08 18:53:00","1999-11-10 14:53:00",65.3,60.4267,62.3422,86.0889,4.77778,0.4,30.0916,1021.13,0,CLR,10SM,-,-,135
TX000000,12960,"1999-11-08 18:53:00","1999-11-10 14:53:00",63.2867,56.8778,59.4644,82.2444,3.82222,0.3333,30.0262,1021.04,0,CLR,10SM,-,-,0
TX000000,12975,"1999-11-08 18:53:00","1999-11-10 14:53:00",63.1756,58.7244,60.4689,87.8222,3.44444,0,30.1138,1021.31,0.000444444,VV001,M1/4,FG,-,0
TX000000,12918,"1999-11-08 18:53:00","1999-11-10 15:53:00",65.5783,60.3957,62.4304,85.3478,4.84783,0.3913,30.0911,1021.11,0,CLR,10SM,-,-,135
TX000000,12960,"1999-11-08 18:53:00","1999-11-10 15:53:00",63.6283,56.9478,59.6304,81.587,3.82609,0.3261,30.0257,1021.02,0,CLR,10SM,-,-,0
TX000000,12975,"1999-11-08 18:53:00","1999-11-10 15:53:00",63.4761,58.7543,60.6022,87.1304,3.54348,0,30.1137,1021.3,0.000434783,VV001,M1/4,FG,-,0
TX000000,12918,"1999-11-08 19:53:00","1999-11-10 14:53:00",65.3295,60.6182,62.4545,86.5682,4.77273,0.4091,30.0914,1021.12,0,CLR,10SM,-,-,135
TX000000,12960,"1999-11-08 19:53:00","1999-11-10 14:53:00",63.2705,57.0341,59.5364,82.7273,3.79545,0.3409,30.0261,1021.04,0,CLR,10SM,-,-,0
TX000000,12975,"1999-11-08 19:53:00","1999-11-10 14:53:00",63.1364,58.8523,60.5182,88.3182,3.43182,0,30.1134,1021.3,0.000454545,VV001,M1/4,FG,-,0
TX000000,12918,"1999-11-08 20:53:00","1999-11-10 16:53:00",65.92,60.7133,62.7311,85.4222,4.88889,0.4,30.09,1021.08,0,CLR,10SM,-,-,135
TX000000,12960,"1999-11-08 20:53:00","1999-11-10 16:53:00",63.9311,57.2778,59.9156,81.8,3.86667,0.3333,30.0249,1020.98,0,CLR,10SM,-,-,0
TX000000,12975,"1999-11-08 20:53:00","1999-11-10 16:53:00",63.8889,59.2111,61.0178,87.3111,3.66667,0,30.1124,1021.27,0.000444444,VV001,M1/4,FG,-,0
TX000000,12918,"1999-11-08 21:53:00","1999-11-10 17:53:00",66.2311,60.9133,62.9622,85.1556,4.88889,0.4,30.0889,1021.04,0,CLR,10SM,-,-,135
TX000000,12960,"1999-11-08 21:53:00","1999-11-10 17:53:00",64.2644,57.4778,60.16,81.4667,3.93333,0.3333,30.0238,1020.95,0,CLR,10SM,-,-,0
TX000000,12975,"1999-11-08 21:53:00","1999-11-10 17:53:00",64.2889,59.5622,61.3778,87.1778,3.75556,0,30.1116,1021.24,0.000444444,VV001,M1/4,FG,-,0
TX000000,12918,"1999-11-15 16:53:00","1999-11-17 16:53:00",64.0061,48.7102,55.6041,60.9184,3.89796,0,30.0106,1018.4,0,CLR,10SM,-,-,0
TX000000,12960,"1999-11-15 16:53:00","1999-11-17 16:53:00",61.5939,46.7571,53.5449,63.5306,2.7551,0,29.9453,1018.29,0,CLR,10SM,-,-,0
TX000000,12975,"1999-11-15 16:53:00","1999-11-17 16:53:00",64.675,50.6893,56.8143,65.3571,3.5,0,30.0282,1018.42,0,CLR,10SM,-,-,0
TX000000,12918,"1999-11-15 17:53:00","1999-11-17 16:53:00",63.6708,48.6833,55.4583,61.4583,3.83333,0,30.0119,1018.44,0,CLR,10SM,-,-,0
TX000000,12960,"1999-11-15 17:53:00","1999-11-17 16:53:00",61.2313,46.6479,53.3458,64.0417,2.70833,0,29.9465,1018.33,0,CLR,10SM,-,-,0
TX000000,12975,"1999-11-15 17:53:00","1999-11-17 16:53:00",64.1444,50.6,56.5593,66.2593,3.48148,0,30.03,1018.48,0,CLR,10SM,-,-,0
TX000000,12918,"1999-11-15 17:53:00","1999-11-17 17:53:00",63.7367,48.7102,55.502,61.3265,3.91837,0,30.0118,1018.44,0,CLR,10SM,-,-,0
TX000000,12960,"1999-11-15 17:53:00","1999-11-17 17:53:00",61.2878,46.6531,53.3776,63.8367,2.79592,0,29.9461,1018.32,0,CLR,10SM,-,-,0
TX000000,12975,"1999-11-15 17:53:00","1999-11-17 17:53:00",64.2821,50.6179,56.6286,65.8571,3.5,0,30.03,1018.48,0,CLR,10SM,-,-,0
TX000000,12918,"1999-11-15 19:53:00","1999-11-17 20:53:00",63.202,48.816,55.338,62.56,4,0,30.0152,1018.55,0,CLR,10SM,-,-,0
TX000000,12960,"1999-11-15 19:53:00","1999-11-17 20:53:00",60.926,46.724,53.264,64.78,2.94,0,29.9486,1018.41,0,CLR,10SM,-,-,0
TX000000,12975,"1999-11-15 19:53:00","1999-11-17 20:53:00",63.3759,50.3517,56.1069,67.2759,3.48276,0,30.0359,1018.68,0,CLR,10SM,-,-,0
TX000000,12918,"1999-11-15 20:53:00","1999-11-17 20:53:00",63.1449,48.7286,55.2714,62.551,3.97959,0,30.0159,1018.57,0,CLR,10SM,-,-,0
TX000000,12960,"1999-11-15 20:53:00","1999-11-17 20:53:00",60.8224,46.5939,53.1551,64.8163,3,0,29.9494,1018.43,0,CLR,10SM,-,-,0
TX000000,12975,"1999-11-15 20:53:00","1999-11-17 20:53:00",63.3536,50.1857,56.0036,67.0714,3.60714,0,30.0368,1018.71,0,CLR,10SM,-,-,0
TX000000,12918,"1999-11-15 20:53:00","1999-11-17 21:53:00",63.04,48.794,55.26,62.92,3.98,0,30.0164,1018.59,0,CLR,10SM,-,-,0
TX000000,12960,"1999-11-15 20:53:00","1999-11-17 21:53:00",60.764,46.724,53.196,65.2,3.06,0,29.9498,1018.45,0,CLR,10SM,-,-,0
TX000000,12975,"1999-11-15 20:53:00","1999-11-17 21:53:00",62.9621,50.1793,55.8276,67.9655,3.48276,0,30.0379,1018.75,0,CLR,10SM,-,-,0
TX000000,12918,"1999-11-22 18:53:00","1999-11-24 15:53:00",65.9848,55.2587,60.0761,70.7826,9.63043,1.7174,30.0117,1018.43,0.03,FEW020,10SM,-,-,0
TX000000,12960,"1999-11-22 18:53:00","1999-11-24 15:53:00",63.7717,53.9043,58.437,73.1087,7.02174,1.1087,29.9539,1018.57,0.0197826,CLR,10SM,-,-,0
TX000000,12975,"1999-11-22 18:53:00","1999-11-24 15:53:00",66.3674,56.2522,60.7565,72.1087,7.93478,1.087,30.0322,1018.55,0.016087,CLR,10SM,-,-,0
TX000000,12918,"1999-11-22 18:53:00","1999-11-24 16:53:00",65.9617,55.0617,59.966,70.3617,9.6383,1.6809,30.0121,1018.45,0.0293617,FEW020,10SM,-,-,0
TX000000,12960,"1999-11-22 18:53:00","1999-11-24 16:53:00",63.7362,53.7149,58.3255,72.7021,7.10638,1.0851,29.954,1018.58,0.0193617,CLR,10SM,-,-,0
TX000000,12975,"1999-11-22 18:53:00","1999-11-24 16:53:00",66.317,56.034,60.6234,71.6809,7.93617,1.0638,30.0326,1018.57,0.0157447,CLR,10SM,-,-,0
TX000000,12918,"1999-11-22 19:53:00","1999-11-24 16:53:00",65.8087,54.8043,59.7674,70.1304,9.67391,1.3913,30.0163,1018.59,0.03,FEW020,10SM,-,-,0
TX000000,12960,"1999-11-22 19:53:00","1999-11-24 16:53:00",63.5565,53.3804,58.0674,72.3043,7.06522,1.1087,29.9583,1018.73,0.0197826,CLR,10SM,-,-,0
TX000000,12975,"1999-11-22 19:53:00","1999-11-24 16:53:00",66.1717,55.75,60.4087,71.3478,7.86957,1.087,30.0367,1018.71,0.016087,CLR,10SM,-,-,0
TX000000,12918,"1999-11-29 17:53:00","1999-12-01 16:53:00",58.8771,43.6542,51.3604,59.5417,7.29167,1,30.4062,1031.81,0,FEW250,10SM,-,-,45
TX000000,12960,"1999-11-29 17:53:00","1999-12-01 16:53:00",55.5521,38.8667,47.6792,56.5208,5.625,0.6458,30.3458,1031.9,0,CLR,10SM,-,-,45
TX000000,12975,"1999-11-29 17:53:00","1999-12-01 16:53:00",57.2542,43.0083,50.2562,62.5417,5.95833,0.3333,30.4285,1031.96,0,CLR,10SM,-,-,45
TX000000,12918,"1999-11-29 18:53:00","1999-12-01 16:53:00",58.617,43.3277,51.0936,59.4043,7.38298,1.0213,30.4068,1031.83,0,FEW250,10SM,-,-,45
TX000000,12960,"1999-11-29 18:53:00","1999-12-01 16:53:00",55.2447,38.4383,47.3426,56.2766,5.55319,0.6596,30.3462,1031.92,0,CLR,10SM,-,-,45
TX000000,12975,"1999-11-29 18:53:00","1999-12-01 16:53:00",57.0021,42.7106,50.0043,62.4681,6,0.3404,30.4289,1031.97,0,CLR,10SM,-,-,45
TX000000,12918,"1999-11-29 18:53:00","1999-12-01 17:53:00",58.75,43.675,51.3208,59.9167,7.35417,1,30.4025,1031.68,0,FEW250,10SM,-,-,45
TX000000,12960,"1999-11-29 18:53:00","1999-12-01 17:53:00",55.4271,38.8042,47.5854,56.6667,5.66667,0.6458,30.3417,1031.76,0,CLR,10SM,-,-,45
TX000000,12975,"1999-11-29 18:53:00","1999-12-01 17:53:00",57.1896,43.0083,50.2333,62.6875,5.95833,0.3333,30.4246,1031.82,0,CLR,10SM,-,-,45
TX000000,12918,"1999-11-29 19:53:00","1999-12-01 18:53:00",58.6042,43.6937,51.2792,60.375,7.33333,1,30.3981,1031.53,0,FEW250,10SM,-,-,45
TX000000,12960,"1999-11-29 19:53:00","1999-12-01 18:53:00",55.3438,38.7188,47.5146,56.6667,5.75,0.6458,30.3371,1031.61,0,CLR,10SM,-,-,45
TX000000,12975,"1999-11-29 19:53:00","1999-12-01 18:53:00",57.0667,42.9646,50.1542,62.9167,6.0625,0.3333,30.4202,1031.68,0,CLR,10SM,-,-,45
TX000000,12918,"1999-11-29 20:53:00","1999-12-01 19:53:00",58.5021,43.6708,51.2167,60.625,7.35417,1,30.3931,1031.36,0,FEW250,10SM,-,-,45
TX000000,12960,"1999-11-29 20:53:00","1999-12-01 19:53:00",55.2833,38.6771,47.4625,56.7292,5.79167,0.6458,30.3319,1031.44,0,CLR,10SM,-,-,45
TX000000,12975,"1999-11-29 20:53:00","1999-12-01 19:53:00",57.0042,42.9417,50.1188,63.0417,6.14583,0.3333,30.4152,1031.51,0,CLR,10SM,-,-,45
TX000000,12918,"1999-11-29 21:53:00","1999-12-01 20:53:00",58.3792,43.7542,51.2125,61.2292,7.1875,1,30.3873,1031.16,0,FEW250,10SM,-,-,45
TX000000,12960,"1999-11-29 21:53:00","1999-12-01 20:53:00",55.2208,38.7396,47.4625,57.0833,5.79167,0.6458,30.3258,1031.24,0,CLR,10SM,-,-,45
TX000000,12975,"1999-11-29 21:53:00","1999-12-01 20:53:00",56.9604,42.9188,50.0979,63.1042,6.1875,0.3333,30.4096,1031.31,0,CLR,10SM,-,-,45
TX000000,12918,"1999-11-29 21:53:00","1999-12-01 21:53:00",58.4122,44.0857,51.3918,62.0204,7.12245,0.9796,30.3829,1031.01,0,FEW250,10SM,-,-,45
TX000000,12960,"1999-11-29 21:53:00","1999-12-01 21:53:00",55.298,39.1327,47.6776,57.8776,5.79592,0.6327,30.3212,1031.09,0,CLR,10SM,-,-,45
TX000000,12975,"1999-11-29 21:53:00","1999-12-01 21:53:00",57.0224,43.2469,50.3,63.7755,6.14286,0.3265,30.4051,1031.16,0,CLR,10SM,-,-,45
TX000000,12918,"1999-12-01 23:53:00","1999-12-03 15:53:00",68.2973,59.4865,64.1351,82.1351,9.10811,4.0541,29.96,1015.66,0.0535135,FEW250,10SM,-,-,180
TX000000,12960,"1999-12-01 23:53:00","1999-12-03 20:53:00",68.2391,63.0217,64.8913,84.8261,10.0652,8.2826,29.8591,1015.34,0.01,SCT250,10SM,-,-,135
TX000000,12975,"1999-12-01 23:53:00","1999-12-03 13:53:00",68.8462,64.6154,66.2821,86.9487,9.64103,5.3846,29.9774,1016.71,0.0174359,CLR,10SM,-,-,180
TX000000,12960,"1999-12-01 23:53:00","1999-12-03 21:53:00",68.2979,63.0638,64.9362,84.7447,10.1915,8.5532,29.857,1015.27,0.00978723,SCT250,10SM,-,-,135
TX000000,12918,"1999-12-02 00:53:00","1999-12-03 15:53:00",68.5,59.4444,64.2222,81.6389,9.22222,4.1667,29.9553,1015.47,0.055,FEW250,10SM,-,-,180
TX000000,12960,"1999-12-02 00:53:00","1999-12-03 21:53:00",68.5217,63.1957,65.1087,84.4783,10.2609,8.7391,29.8524,1015.11,0.01,SCT250,10SM,-,-,135
TX000000,12975,"1999-12-02 00:53:00","1999-12-03 13:53:00",69.0789,64.7632,66.4474,86.7105,9.76316,5.5263,29.9726,1016.55,0.0178947,CLR,10SM,-,-,180
TX000000,12918,"1999-12-21 17:53:00","1999-12-23 22:53:00",48.4074,32.4815,41.537,56.1111,6.24074,0,30.3563,1030.12,0,FEW250,10SM,-,-,45
TX000000,12960,"1999-12-21 17:53:00","1999-12-23 22:53:00",43.9074,31.9259,38.8333,67.3148,3.18519,0,30.293,1030.16,0,CLR,10SM,-,-,0
TX000000,12975,"1999-12-21 17:53:00","1999-12-23 22:53:00",46.5741,34.8519,41.3148,66.7037,4.94444,0,30.3785,1030.26,0,CLR,10SM,-,-,0
TX000000,12918,"1999-12-21 19:53:00","1999-12-23 17:53:00",48.2128,32.2553,41.3191,56.1064,6.55319,0,30.353,1030,0,FEW250,10SM,-,-,45
TX000000,12960,"1999-12-21 19:53:00","1999-12-23 17:53:00",44.1489,31.3617,38.7447,65.766,3.51064,0,30.29,1030.06,0,CLR,10SM,-,-,0
TX000000,12975,"1999-12-21 19:53:00","1999-12-23 17:53:00",46.8298,34.5106,41.2766,65.5106,5.42553,0,30.3749,1030.13,0,CLR,10SM,-,-,0
TX000000,12918,"1999-12-21 19:53:00","1999-12-23 18:53:00",48.3542,32.25,41.3958,55.8125,6.5625,0,30.3546,1030.06,0,FEW250,10SM,-,-,45
TX000000,12960,"1999-12-21 19:53:00","1999-12-23 18:53:00",44.1875,31.4583,38.8125,65.8125,3.4375,0,30.2917,1030.11,0,CLR,10SM,-,-,0
TX000000,12975,"1999-12-21 19:53:00","1999-12-23 18:53:00",46.8542,34.5417,41.3125,65.4583,5.3125,0,30.3765,1030.19,0,CLR,10SM,-,-,0
TX000000,12918,"1999-12-21 20:53:00","1999-12-23 19:53:00",48.4792,32.125,41.4167,55.3125,6.5625,0,30.3585,1030.2,0,FEW250,10SM,-,-,45
TX000000,12960,"1999-12-21 20:53:00","1999-12-23 19:53:00",44.2292,31.4167,38.8125,65.5417,3.4375,0,30.2958,1030.25,0,CLR,10SM,-,-,0
TX000000,12975,"1999-12-21 20:53:00","1999-12-23 19:53:00",46.9375,34.5,41.3542,65.0625,5.22917,0,30.3806,1030.33,0,CLR,10SM,-,-,0
TX000000,12918,"1999-12-21 21:53:00","1999-12-23 19:53:00",48.5106,32.0426,41.4043,55.0851,6.53191,0,30.3613,1030.29,0,FEW250,10SM,-,-,45
TX000000,12960,"1999-12-21 21:53:00","1999-12-23 19:53:00",44.2553,31.3191,38.7872,65.3191,3.38298,0,30.2987,1030.34,0,CLR,10SM,-,-,0
TX000000,12975,"1999-12-21 21:53:00","1999-12-23 19:53:00",47,34.383,41.3404,64.6383,5.23404,0,30.3832,1030.42,0,CLR,10SM,-,-,0
TX000000,12918,"1999-12-21 21:53:00","1999-12-23 20:53:00",48.5417,32.0625,41.4375,55.0208,6.47917,0,30.3633,1030.36,0,FEW250,10SM,-,-,45
TX000000,12960,"1999-12-21 21:53:00","1999-12-23 20:53:00",44.1875,31.3958,38.7708,65.6042,3.3125,0,30.3006,1030.41,0,CLR,10SM,-,-,0
TX000000,12975,"1999-12-21 21:53:00","1999-12-23 20:53:00",46.9375,34.4375,41.3333,64.875,5.22917,0,30.3852,1030.49,0,CLR,10SM,-,-,0
TX000000,12918,"2000-01-03 16:53:00","2000-01-05 14:53:00",49.9778,26.7333,40.3556,42.8444,10.3333,9.5778,30.2462,1026.38,0,CLR,10SM,-,-,315
TX000000,12960,"2000-01-03 16:53:00","2000-01-05 14:53:00",45.4894,25.2553,37.1277,50.1702,7.65957,6.8936,30.1862,1026.52,0,CLR,10SM,-,-,270
TX000000,12975,"2000-01-03 16:53:00","2000-01-05 14:53:00",46.4186,27.3721,38.4419,50.3488,8.48837,7.4419,30.2905,1027.25,0,CLR,10SM,-,-,315
TX000000,12918,"2000-01-03 17:53:00","2000-01-05 14:53:00",49.4318,26.2955,39.9318,42.9773,10.25,9.7955,30.2557,1026.7,0,CLR,10SM,-,-,315
TX000000,12960,"2000-01-03 17:53:00","2000-01-05 14:53:00",44.913,25.2391,36.8261,50.8696,7.67391,7.0435,30.1954,1026.83,0,CLR,10SM,-,-,270
TX000000,12975,"2000-01-03 17:53:00","2000-01-05 14:53:00",45.7857,27.1667,38.0714,50.9286,8.5,7.619,30.301,1027.6,0,CLR,10SM,-,-,315
TX000000,12918,"2000-01-03 17:53:00","2000-01-05 15:53:00",49.6,26.6,40.1333,43.2,10.2667,9.9111,30.254,1026.64,0,CLR,10SM,-,-,315
TX000000,12960,"2000-01-03 17:53:00","2000-01-05 15:53:00",45.1489,25.5532,37.0638,50.9574,7.76596,6.8936,30.1934,1026.76,0,CLR,10SM,-,-,270
TX000000,12975,"2000-01-03 17:53:00","2000-01-05 15:53:00",46.0465,27.4419,38.3023,50.9302,8.53488,7.4419,30.2986,1027.53,0,CLR,10SM,-,-,315
TX000000,12918,"2000-01-03 18:53:00","2000-01-05 16:53:00",49.2444,26.5556,39.9556,43.7111,10.3111,9.9111,30.2607,1026.87,0,CLR,10SM,-,-,315
TX000000,12960,"2000-01-03 18:53:00","2000-01-05 16:53:00",44.8511,25.8723,37.0426,51.8298,7.93617,6.8936,30.1996,1026.98,0,CLR,10SM,-,-,270
TX000000,12975,"2000-01-03 18:53:00","2000-01-05 16:53:00",45.7674,27.6744,38.2558,51.7209,8.62791,7.4419,30.3056,1027.76,0,CLR,10SM,-,-,315
TX000000,12918,"2000-01-03 19:53:00","2000-01-05 16:53:00",48.8182,26.5682,39.75,44.2273,10.4773,10.1364,30.2689,1027.14,0,CLR,10SM,-,-,0
TX000000,12960,"2000-01-03 19:53:00","2000-01-05 16:53:00",44.413,25.8913,36.8261,52.4783,8,7.0435,30.2074,1027.24,0,CLR,10SM,-,-,270
TX000000,12975,"2000-01-03 19:53:00","2000-01-05 16:53:00",45.3095,27.619,38,52.3095,8.7381,7.619,30.3148,1028.07,0,CLR,10SM,-,-,315
TX000000,12918,"2000-01-05 20:53:00","2000-01-07 20:53:00",58.0816,50.5306,54.0204,77,10.4898,5.3469,30.1927,1024.54,0.000204082,FEW050,10SM,-,-,90
TX000000,12960,"2000-01-05 20:53:00","2000-01-07 20:53:00",57.0204,46.5918,51.5918,70.2653,10.5918,3.7347,30.1324,1024.66,0,FEW055,10SM,-,-,90
TX000000,12975,"2000-01-05 20:53:00","2000-01-07 20:53:00",58.3673,51.3061,54.5918,78.4898,10.3673,2.3469,30.2147,1024.73,0,OVC065,10SM,-,-,90
TX000000,12918,"2000-01-05 21:53:00","2000-01-07 21:53:00",58.3061,50.6939,54.2041,76.8367,10.6531,5.7959,30.1922,1024.53,0.000204082,FEW050,10SM,-,-,90
TX000000,12960,"2000-01-05 21:53:00","2000-01-07 21:53:00",57.2653,46.5918,51.7143,69.6939,10.6327,3.7347,30.132,1024.66,0,FEW055,10SM,-,-,90
TX000000,12975,"2000-01-05 21:53:00","2000-01-07 21:53:00",58.6327,51.4898,54.8163,78.2653,10.5306,2.3469,30.2143,1024.72,0,OVC065,10SM,-,-,90
TX000000,12918,"2000-01-05 21:53:00","2000-01-07 20:53:00",58.2708,50.6667,54.1667,76.875,10.6042,5.4583,30.1933,1024.57,0.000208333,FEW050,10SM,-,-,90
TX000000,12960,"2000-01-05 21:53:00","2000-01-07 20:53:00",57.2083,46.6875,51.7292,70.0625,10.6042,3.8125,30.1333,1024.7,0,FEW055,10SM,-,-,90
TX000000,12975,"2000-01-05 21:53:00","2000-01-07 20:53:00",58.6042,51.4792,54.7917,78.3333,10.5,2.3958,30.2154,1024.76,0,OVC065,10SM,-,-,90
TX000000,12918,"2000-01-11 16:53:00","2000-01-13 16:53:00",71.7551,66.1225,68.1633,83.7143,7.30612,0.7551,30.0598,1020.04,0,SCT007,10SM,-,-,180
TX000000,12960,"2000-01-11 16:53:00","2000-01-13 16:53:00",71.8367,65.2857,67.6327,80.9592,5.93878,2.0204,29.9876,1019.73,0,CLR,10SM,-,-,180
TX000000,12975,"2000-01-11 16:53:00","2000-01-13 16:53:00",71.3061,67.0816,68.4898,88.0816,6.18367,0.3673,30.0849,1020.32,0,OVC001,10SM,-,-,180
TX000000,12918,"2000-01-11 17:53:00","2000-01-13 17:53:00",71.6735,66.0816,68.1225,83.7959,7.5102,1.2449,30.0663,1020.27,0,SCT007,10SM,-,-,180
TX000000,12960,"2000-01-11 17:53:00","2000-01-13 17:53:00",71.6735,64.9796,67.4082,80.6735,6.16327,2.4286,29.9945,1019.97,0,CLR,10SM,-,-,180
TX000000,12975,"2000-01-11 17:53:00","2000-01-13 17:53:00",71.2653,67.2245,68.5714,88.5102,6.14286,0.3673,30.091,1020.53,0,OVC001,10SM,-,-,180
TX000000,12918,"2000-01-11 18:53:00","2000-01-13 14:53:00",71.2889,66.5333,68.2222,85.9111,7.35556,0.8222,30.0571,1019.96,0,SCT007,10SM,-,-,180
TX000000,12960,"2000-01-11 18:53:00","2000-01-13 14:53:00",71.5333,65.6667,67.7333,82.6444,5.86667,1.6889,29.984,1019.61,0,BKN012,10SM,-,-,180
TX000000,12975,"2000-01-11 18:53:00","2000-01-13 14:53:00",70.7778,67.5333,68.5778,90.6,6.24444,0.4,30.0824,1020.23,0,OVC001,10SM,-,-,180
