"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT10","WT10_ATTRIBUTES"
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2011-11-28","9.62",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","49","H,,S","60",",,W","40",",,W","  280",",,W","  310",",,W","18.1",",,W","23.0",",,W",,,,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2011-11-29","6.93",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","55","H,,S","67",",,W","45",",,W","  350",",,W","  360",",,W","17.0",",,W","21.9",",,W",,,,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2011-11-30","9.17",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","57","H,,S","63",",,W","50",",,W","   10",",,W","   10",",,W","17.0",",,W","21.9",",,W",,,,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2011-12-01","10.96",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","64","H,,S","73",",,W","58",",,W","  110",",,W","  110",",,W","17.0",",,W","21.0",",,W",,,,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2011-12-02","14.32",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","66","H,,S","70",",,W","63",",,W","  100",",,W","  110",",,W","21.9",",,W","28.0",",,W",,,,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2011-12-03","11.86",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","69","H,,S","75",",,W","66",",,W","  150",",,W","  100",",,W","18.1",",,W","23.9",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2011-12-04","11.86",",,W",,,"0.82",",,W,2400","0.0",",,W","0.0",",,W","69","H,,S","71",",,W","60",",,W","  180",",,W","  310",",,W","25.1",",,W","32.0",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2011-12-05","14.54",",,W",,,"0.40",",,W,2400","0.0",",,Z","0.0",",,W","58","H,,S","61",",,W","49",",,W","  320",",,W","  320",",,W","23.9",",,W","29.1",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2011-12-06","17.67",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","46","H,,S","49",",,W","37",",,W","  350",",,W","  320",",,W","23.9",",,W","28.0",",,W",,,,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2011-12-07","12.30",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","39","H,,S","49",",,W","33",",,W","  350",",,W","  350",",,W","21.9",",,W","25.1",",,W",,,,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2011-12-08","11.41",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","48","H,,S","58",",,W","41",",,W","  110",",,W","  120",",,W","17.0",",,W","21.0",",,W",,,,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2011-12-09","12.08",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","60","H,,S","64",",,W","56",",,W","   50",",,W","   60",",,W","17.0",",,W","32.0",",,W",,,,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2011-12-10","14.54",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","55","H,,S","57",",,W","50",",,W","   40",",,W","   30",",,W","23.0",",,W","29.1",",,W",,,,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2011-12-11","12.30",",,W",,,"0.02",",,W,2400","0.0",",,Z","0.0",",,W","52","H,,S","55",",,W","47",",,W","   30",",,W","   60",",,W","19.9",",,W","23.0",",,W",,,,,,,,,,,,,"    1",",,W",,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2011-12-12","11.18",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","56","H,,S","62",",,W","50",",,W","   60",",,W","   60",",,W","17.0",",,W","21.9",",,W",,,,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2011-12-13","13.20",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W","62","H,,S","65",",,W","60",",,W","   70",",,W","   80",",,W","18.1",",,W","23.0",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2011-12-14","12.30",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","66","H,,S","72",",,W","63",",,W","  100",",,W","  100",",,W","18.1",",,W","23.0",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2011-12-15","9.62",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","66","H,,S","71",",,W","64",",,W","  140",",,W","  140",",,W","17.0",",,W","19.9",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2011-12-16","16.55",",,W",,,"0.04",",,W,2400","0.0",",,W","0.0",",,W","62","H,,S","66",",,W","54",",,W","   10",",,W","   10",",,W","23.9",",,W","28.0",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2011-12-17","13.87",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","56","H,,S","62",",,W","52",",,W","   20",",,W","   20",",,W","21.9",",,W","25.9",",,W",,,,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2011-12-18","10.51",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","57","H,,S","63",",,W","51",",,W","  120",",,W","  110",",,W","15.0",",,W","19.9",",,W",,,,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2011-12-19","14.54",",,W",,,"0.11",",,W,2400","0.0",",,W","0.0",",,W","65","H,,S","73",",,W","63",",,W","  160",",,W","  150",",,W","21.9",",,W","28.0",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2011-12-20","11.41",",,W",,,"0.57",",,W,2400","0.0",",,W","0.0",",,W","64","H,,S","69",",,W","54",",,W","  340",",,W","  340",",,W","19.9",",,W","25.1",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2011-12-21","10.07",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W","54","H,,S","60",",,W","50",",,W","  350",",,W","  350",",,W","21.0",",,W","23.9",",,W",,,,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2011-12-22","8.95",",,W",,,"1.56",",,W,2400","0.0",",,W","0.0",",,W","58","H,,S","61",",,W","52",",,W","  320",",,W","  320",",,W","40.0",",,W","49.0",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2011-12-23","12.75",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","56","H,,S","57",",,W","53",",,W","  360",",,W","  360",",,W","19.9",",,W","23.9",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2011-12-24","18.57",",,W",,,"0.88",",,W,2400","0.0",",,Z","0.0",",,W","51","H,,S","54",",,W","47",",,W","   40",",,W","   40",",,W","25.9",",,W","32.0",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2011-12-25","15.66",",,W",,,"0.01",",,W,2400","0.0",",,Z","0.0",",,W","49","H,,S","52",",,W","48",",,W","  360",",,W","   10",",,W","25.9",",,W","32.0",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2011-12-26","8.50",",,W",,,"0.00","T,,W,2400","0.0",",,Z","0.0",",,W","50","H,,S","52",",,W","46",",,W","  280",",,W","  280",",,W","19.9",",,W","23.0",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2011-12-27","5.82",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","50","H,,S","60",",,W","43",",,W","  280",",,W","  280",",,W","16.1",",,W","19.9",",,W",,,,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2011-12-28","4.47",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","53","H,,S","64",",,W","45",",,W","  110",",,W","  110",",,W","16.1",",,W","18.1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2011-12-29","5.59",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","57","H,,S","64",",,W","52",",,W","  190",",,W","  240",",,W","12.1",",,W","15.0",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2011-12-30","4.92",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","60","H,,S","73",",,W","52",",,W","  230",",,W","  230",",,W","14.1",",,W","16.1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2011-12-31","6.71",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","65","H,,S","71",",,W","62",",,W","  200",",,W","  210",",,W","13.0",",,W","16.1",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2012-01-01","16.55",",,W",,,"0.04",",,W,2400","0.0",",,W","0.0",",,W","64","H,,S","69",",,W","56",",,W","  350",",,W","  350",",,W","28.0",",,W","36.0",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2012-01-02","15.43",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","56","H,,S","61",",,W","50",",,W","  360",",,W","  360",",,W","28.0",",,W","33.1",",,W",,,,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2012-01-03","10.96",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","51","H,,S","59",",,W","44",",,W","   30",",,W","   30",",,W","19.9",",,W","23.0",",,W",,,,,,,,,,,,,"    1",",,W",,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2012-01-04","4.70",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","60","H,,S","71",",,W","53",",,W","  190",",,W","  200",",,W","12.1",",,W","14.1",",,W",,,,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2012-01-05","5.82",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","62","H,,S","70",",,W","56",",,W","  150",",,W","  340",",,W","13.0",",,W","16.1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2012-01-06","9.17",",,W",,,"0.01",",,W,2400","0.0",",,W","0.0",",,W","65","H,,S","70",",,W","60",",,W","  180",",,W","  180",",,W","18.1",",,W","23.9",",,W",,,,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2012-01-07","9.17",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","65","H,,S","75",",,W","60",",,W","  170",",,W","  200",",,W","15.0",",,W","21.0",",,W",,,,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2012-01-08","10.74",",,W",,,"0.05",",,W,2400","0.0",",,W","0.0",",,W","66","H,,S","73",",,W","63",",,W","  120",",,W","  140",",,W","17.0",",,W","21.0",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2012-01-09","10.74",",,W",,,"2.08",",,W,2400","0.0",",,W","0.0",",,W","67","H,,S","69",",,W","65",",,W","  140",",,W","  120",",,W","29.1",",,W","38.0",",,W","    1",",,W","    1",",,W","    1",",,W",,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2012-01-10","14.54",",,W",,,"0.00","T,,W,2400","0.0",",,Z","0.0",",,W","56","H,,S","66",",,W","48",",,W","  270",",,W","  270",",,W","28.0",",,W","35.1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2012-01-11","10.51",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","56","H,,S","66",",,W","49",",,W","  280",",,W","  270",",,W","25.1",",,W","33.1",",,W",,,,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2012-01-12","21.70",",,W",,,"0.00",",,W,2400","0.0",",,Z","0.0",",,W","54","H,,S","62",",,W","43",",,W","  350",",,W","  340",",,W","38.9",",,W","46.1",",,W",,,,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2012-01-13","6.04",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","46","H,,S","53",",,W","40",",,W","  350",",,W","  350",",,W","18.1",",,W","23.0",",,W",,,,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2012-01-14","4.70",",,W",,,"0.00",",,W,2400","0.0",",,Z","0.0",",,W","50","H,,S","61",",,W","38",",,W","  170",",,W","  230",",,W","10.1",",,W","14.1",",,W",,,,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2012-01-15","8.05",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","57","H,,S","67",",,W","49",",,W","  120",",,W","  130",",,W","14.1",",,W","17.0",",,W",,,,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2012-01-16","13.65",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W","66","H,,S","71",",,W","62",",,W","  170",",,W","  160",",,W","21.0",",,W","23.9",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2012-01-17","11.18",",,W",,,"0.07",",,W,2400","0.0",",,W","0.0",",,W","67","H,,S","71",",,W","57",",,W","  350",",,W","  350",",,W","25.9",",,W","32.0",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2012-01-18","11.41",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","56","H,,S","58",",,W","47",",,W","  360",",,W","   20",",,W","28.0",",,W","33.1",",,W",,,,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2012-01-19","8.28",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","61","H,,S","71",",,W","55",",,W","  190",",,W","  190",",,W","17.0",",,W","23.0",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2012-01-20","13.42",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","67","H,,S","72",",,W","64",",,W","  180",",,W","  170",",,W","19.9",",,W","25.9",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2012-01-21","7.38",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","68","H,,S","74",",,W","65",",,W","  190",",,W","  180",",,W","17.0",",,W","21.9",",,W","    1",",,W","    1",",,W",,,,,,,,,"    1",",,W",,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2012-01-22","12.75",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W","68","H,,S","71",",,W","66",",,W","  150",",,W","  150",",,W","21.9",",,W","25.9",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2012-01-23","9.84",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","67","H,,S","71",",,W","62",",,W","  360",",,W","  360",",,W","21.0",",,W","25.1",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2012-01-24","14.76",",,W",,,"0.01",",,W,2400","0.0",",,W","0.0",",,W","65","H,,S","70",",,W","63",",,W","  120",",,W","  120",",,W","23.0",",,W","30.0",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2012-01-25","13.42",",,W",,,"0.53",",,W,2400","0.0",",,W","0.0",",,W","67","H,,S","71",",,W","58",",,W","  120",",,W","  250",",,W","28.0",",,W","38.0",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2012-01-26","12.97",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","60","H,,S","66",",,W","54",",,W","  270",",,W","  270",",,W","25.1",",,W","31.1",",,W",,,,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2012-01-27","8.50",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","58","H,,S","64",",,W","49",",,W","  130",",,W","  130",",,W","18.1",",,W","23.0",",,W",,,,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2012-01-28","14.09",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","61","H,,S","66",",,W","54",",,W","   10",",,W","   10",",,W","25.9",",,W","32.0",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2012-01-29","9.84",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","56","H,,S","61",",,W","49",",,W","   50",",,W","   40",",,W","17.0",",,W","21.9",",,W",,,,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2012-01-30","8.28",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","60","H,,S","68",",,W","56",",,W","  100",",,W","  110",",,W","14.1",",,W","18.1",",,W",,,,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2012-01-31","10.07",",,W",,,"0.22",",,W,2400","0.0",",,W","0.0",",,W","66","H,,S","72",",,W","63",",,W","  140",",,W","  150",",,W","16.1",",,W","18.1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2012-02-01","8.50",",,W",,,"0.67",",,W,2400","0.0",",,W","0.0",",,W","67","H,,S","70",",,W","64",",,W","  150",",,W","  140",",,W","16.1",",,W","18.1",",,W","    1",",,W","    1",",,W","    1",",,W",,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2012-02-02","8.05",",,W",,,"0.14",",,W,2400","0.0",",,W","0.0",",,W","66","H,,S","70",",,W","61",",,W","  120",",,W","  130",",,W","19.9",",,W","23.0",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2012-02-03","11.41",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","68","H,,S","73",",,W","66",",,W","  120",",,W","  140",",,W","18.1",",,W","23.9",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2012-02-04","14.32",",,W",,,"1.25",",,W,2400","0.0",",,W","0.0",",,W","67","H,,S","71",",,W","60",",,W","  350",",,W","  340",",,W","23.9",",,W","30.0",",,W","    1",",,W","    1",",,W","    1",",,W",,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2012-02-05","19.24",",,W",,,"0.69",",,W,2400","0.0",",,W","0.0",",,W","55","H,,S","59",",,W","50",",,W","  360",",,W","  360",",,W","29.1",",,W","35.1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2012-02-06","10.74",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","52","H,,S","57",",,W","48",",,W","   10",",,W","   10",",,W","21.0",",,W","25.1",",,W",,,,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2012-02-07","8.95",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","56","H,,S","61",",,W","52",",,W","   10",",,W","  350",",,W","18.1",",,W","23.9",",,W",,,,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2012-02-08","14.54",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","58","H,,S","61",",,W","53",",,W","   20",",,W","   10",",,W","21.9",",,W","25.9",",,W",,,,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2012-02-09","8.95",",,W",,,"0.01",",,W,2400","0.0",",,W","0.0",",,W","55","H,,S","59",",,W","50",",,W","   20",",,W","   20",",,W","16.1",",,W","21.0",",,W",,,,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2012-02-10","11.18",",,W",,,"0.57",",,W,2400","0.0",",,W","0.0",",,W","56","H,,S","61",",,W","52",",,W","  360",",,W","  350",",,W","25.1",",,W","30.0",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2012-02-11","18.12",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","51","H,,S","55",",,W","43",",,W","  360",",,W","  360",",,W","29.1",",,W","35.1",",,W",,,,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2012-02-12","15.66",",,W",,,"0.03",",,W,2400","0.0",",,Z","0.0",",,W","44","H,,S","52",",,W","37",",,W","   30",",,W","   40",",,W","23.9",",,W","29.1",",,W",,,,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2012-02-13","12.53",",,W",,,"0.77",",,W,2400","0.0",",,W","0.0",",,W","58","H,,S","65",",,W","52",",,W","  160",",,W","  170",",,W","28.0",",,W","35.1",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2012-02-14","7.61",",,W",,,"0.00",",,W,2400","0.0",",,Z","0.0",",,W","58","H,,S","65",",,W","49",",,W","  110",",,W","  110",",,W","18.1",",,W","21.9",",,W","    1",",,W","    1",",,W",,,,,,,,,"    1",",,W",,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2012-02-15","10.07",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","65","H,,S","70",",,W","63",",,W","  130",",,W","  130",",,W","21.0",",,W","25.1",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2012-02-16","7.16",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","62","H,,S","65",",,W","58",",,W","   80",",,W","   50",",,W","13.0",",,W","16.1",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2012-02-17","12.08",",,W",,,"0.28",",,W,2400","0.0",",,W","0.0",",,W","61","H,,S","64",",,W","59",",,W","   60",",,W","   80",",,W","19.9",",,W","23.0",",,W","    1",",,W",,,"    1",",,W",,,,,,,"    1",",,W",,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2012-02-18","13.65",",,W",,,"2.85",",,W,2400","0.0",",,W","0.0",",,W","62","H,,S","66",",,W","56",",,W","  300",",,W","  300",",,W","25.9",",,W","32.0",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2012-02-19","13.42",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","56","H,,S","61",",,W","51",",,W","  340",",,W","  320",",,W","29.1",",,W","35.1",",,W",,,,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2012-02-20","8.50",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","60","H,,S","67",",,W","54",",,W","  140",",,W","  130",",,W","15.0",",,W","19.9",",,W",,,,,,,,,,,,,,,,
