"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES"
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2019-10-30","14.76",",,W",,,"0.99",",,W,2400","0.0",",,W","0.0",",,W","73","H,,S","82",",,W","50",",,W","  330",",,W","  330",",,W","35.1",",,W","45.0",",,W","    1",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2019-10-31","22.59",",,W",,,"0.12",",,W,2400","0.0",",,W","0.0",",,W","52","H,,S","58",",,W","46",",,W","  350",",,W","  350",",,W","38.0",",,W","46.1",",,W","    1",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2019-11-01","9.17",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","53","H,,S","60",",,W","47",",,W","   30",",,W","   30",",,W","17.0",",,W","23.0",",,W",,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2019-11-02","10.51",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","59","H,,S","67",",,W","55",",,W","  360",",,W","   30",",,W","18.1",",,W","21.9",",,W",,,,,,,,,,,,,"    1",",,W"
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2019-11-03","8.95",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","60","H,,S","67",",,W","55",",,W","   70",",,W","   60",",,W","15.0",",,W","19.9",",,W",,,,,,,,,,,,,"    1",",,W"
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2019-11-04","8.72",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","69","H,,S","76",",,W","64",",,W","  100",",,W","  100",",,W","16.1",",,W","21.9",",,W",,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2019-11-05","6.93",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W","73","H,,S","79",",,W","69",",,W","  100",",,W","  110",",,W","14.1",",,W","18.1",",,W","    1",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2019-11-06","10.29",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","72","H,,S","76",",,W","69",",,W","   80",",,W","   80",",,W","17.0",",,W","21.9",",,W",,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2019-11-07","11.18",",,W",,,"1.09",",,W,2400","0.0",",,W","0.0",",,W","71","H,,S","79",",,W","60",",,W","  360",",,W","   10",",,W","33.1",",,W","45.0",",,W","    1",",,W",,,"    1",",,W",,,,,,,"    1",",,W"
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2019-11-08","19.01",",,W",,,"0.02",",,W,2400","0.0",",,W","0.0",",,W","59","H,,S","60",",,W","51",",,W","  350",",,W","  350",",,W","25.9",",,W","32.0",",,W","    1",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2019-11-09","7.83",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","54","H,,S","63",",,W","46",",,W","   30",",,W","   20",",,W","18.1",",,W","21.9",",,W",,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2019-11-10","6.49",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","63","H,,S","74",",,W","54",",,W","  130",",,W","  160",",,W","13.0",",,W","15.0",",,W",,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2019-11-11","10.07",",,W",,,"0.30",",,W,2400","0.0",",,W","0.0",",,W","71","H,,S","77",",,W","47",",,W","  340",",,W","  340",",,W","40.0",",,W","47.0",",,W","    1",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2019-11-12","25.05",",,W",,,"0.07",",,W,2400","0.0",",,W","0.0",",,W","47","H,,S","48",",,W","39",",,W","  350",",,W","  340",",,W","38.9",",,W","50.1",",,W",,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2019-11-13","8.95",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W","42","H,,S","53",",,W","35",",,W","   30",",,W","   30",",,W","21.0",",,W","25.1",",,W",,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2019-11-14","15.88",",,W",,,"0.29",",,W,2400","0.0",",,W","0.0",",,W","51","H,,S","54",",,W","47",",,W","  360",",,W","  360",",,W","23.9",",,W","29.1",",,W","    1",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2019-11-15","12.30",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","51","H,,S","60",",,W","47",",,W","  360",",,W","  360",",,W","19.9",",,W","23.0",",,W",,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2019-11-16","5.59",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","54","H,,S","59",",,W","47",",,W","  360",",,W","   30",",,W","12.1",",,W","15.0",",,W",,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2019-11-17","3.58",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","56","H,,S","66",",,W","48",",,W","  120",",,W","   20",",,W","8.1",",,W","11.0",",,W",,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2019-11-18","4.03",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","62","H,,S","72",",,W","53",",,W","   20",",,W","  270",",,W","8.9",",,W","14.1",",,W","    1",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2019-11-19","4.92",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","63","H,,S","72",",,W","54",",,W","  120",",,W","  120",",,W","12.1",",,W","14.1",",,W","    1",",,W","    1",",,W",,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2019-11-20","13.42",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","71","H,,S","78",",,W","66",",,W","  130",",,W","  140",",,W","18.1",",,W","23.9",",,W",,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2019-11-21","12.30",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","73","H,,S","78",",,W","70",",,W","  130",",,W","  130",",,W","17.0",",,W","21.9",",,W","    1",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2019-11-22","11.41",",,W",,,"0.84",",,W,2400","0.0",",,W","0.0",",,W","72","H,,S","76",",,W","59",",,W","  150",",,W","  160",",,W","21.0",",,W","28.0",",,W","    1",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2019-11-23","12.75",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","59","H,,S","65",",,W","52",",,W","  350",",,W","  350",",,W","21.9",",,W","25.9",",,W",,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2019-11-24","7.61",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","59","H,,S","64",",,W","51",",,W","  350",",,W","  360",",,W","13.0",",,W","16.1",",,W",,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2019-11-25","10.07",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","66","H,,S","77",",,W","59",",,W","  170",",,W","  180",",,W","16.1",",,W","21.9",",,W","    1",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2019-11-26","10.51",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W","72","H,,S","79",",,W","70",",,W","  180",",,W","  190",",,W","18.1",",,W","23.9",",,W","    1",",,W",,,,,,,,,,,"    1",",,W"
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2019-11-27","15.43",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W","70","H,,S","73",",,W","63",",,W","   10",",,W","  360",",,W","28.0",",,W","35.1",",,W","    1",",,W","    1",",,W",,,,,,,,,"    1",",,W"
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2019-11-28","13.42",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","69","H,,S","74",",,W","66",",,W","  100",",,W","  350",",,W","19.9",",,W","28.0",",,W","    1",",,W",,,,,,,,,,,"    1",",,W"
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2019-11-29","11.41",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","72","H,,S","76",",,W","70",",,W","  110",",,W","  110",",,W","18.1",",,W","23.0",",,W","    1",",,W","    1",",,W",,,,,,,,,"    1",",,W"
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2019-11-30","11.86",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W","73","H,,S","77",",,W","71",",,W","  190",",,W","  180",",,W","21.9",",,W","28.0",",,W","    1",",,W",,,,,,,,,,,"    1",",,W"
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2019-12-01","16.33",",,W",,,"0.02",",,W,2400","0.0",",,W","0.0",",,W","68","H,,S","72",",,W","56",",,W","  340",",,W","  350",",,W","25.9",",,W","34.0",",,W","    1",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2019-12-02","11.41",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","58","H,,S","65",",,W","51",",,W","  350",",,W","  350",",,W","23.9",",,W","30.0",",,W",,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2019-12-03","5.14",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","58","H,,S","68",",,W","50",",,W","  170",",,W","  160",",,W","13.0",",,W","16.1",",,W",,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2019-12-04","4.47",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","63","H,,S","72",",,W","55",",,W","   10",",,W","  360",",,W","13.0",",,W","16.1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W"
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2019-12-05","7.16",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","65","H,,S","74",",,W","59",",,W","  140",",,W","  100",",,W","12.1",",,W","16.1",",,W",,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2019-12-06","9.84",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W","70","H,,S","79",",,W","64",",,W","  350",",,W","  340",",,W","21.0",",,W","25.9",",,W","    1",",,W","    1",",,W",,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2019-12-07","10.96",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","64","H,,S","70",",,W","59",",,W","   10",",,W","  360",",,W","18.1",",,W","23.0",",,W",,,,,,,,,,,,,"    1",",,W"
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2019-12-08","7.61",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","65","H,,S","72",",,W","59",",,W","  180",",,W","  180",",,W","13.0",",,W","17.0",",,W",,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2019-12-09","9.84",",,W",,,"0.01",",,W,2400","0.0",",,W","0.0",",,W","71","H,,S","78",",,W","69",",,W","  200",",,W","  200",",,W","16.1",",,W","19.9",",,W","    1",",,W",,,,,,,,,,,"    1",",,W"
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2019-12-10","24.16",",,W",,,"0.32",",,W,2400","0.0",",,W","0.0",",,W","64","H,,S","74",",,W","50",",,W","   20",",,W","   20",",,W","36.9",",,W","45.0",",,W","    1",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2019-12-11","16.78",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","52","H,,S","61",",,W","46",",,W","   10",",,W","   10",",,W","28.0",",,W","33.1",",,W",,,,,,,,,,,,,"    1",",,W"
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2019-12-12","9.62",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","56","H,,S","64",",,W","50",",,W","   70",",,W","   50",",,W","16.1",",,W","19.0",",,W",,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2019-12-13","6.26",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","65","H,,S","74",",,W","58",",,W","  210",",,W","  210",",,W","16.1",",,W","19.9",",,W",,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2019-12-14","7.38",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","62","H,,S","70",",,W","54",",,W","  150",",,W","  140",",,W","14.1",",,W","19.0",",,W","    1",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2019-12-15","11.41",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","70","H,,S","77",",,W","67",",,W","  170",",,W","  170",",,W","18.1",",,W","23.9",",,W","    1",",,W",,,,,,,,,,,"    1",",,W"
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2019-12-16","16.11",",,W",,,"0.36",",,W,2400","0.0",",,W","0.0",",,W","70","H,,S","76",",,W","50",",,W","  340",",,W","  340",",,W","33.1",",,W","40.0",",,W","    1",",,W",,,"    1",",,W",,,,,,,"    1",",,W"
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2019-12-17","23.26",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","49","H,,S","54",",,W","43",",,W","  350",",,W","  360",",,W","30.0",",,W","38.0",",,W",,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2019-12-18","10.74",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","51","H,,S","58",",,W","47",",,W","  360",",,W","  360",",,W","23.9",",,W","30.0",",,W",,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2019-12-19","7.61",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","52","H,,S","60",",,W","46",",,W","   60",",,W","   50",",,W","13.0",",,W","18.1",",,W",,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2019-12-20","10.51",",,W",,,"0.01",",,W,2400","0.0",",,W","0.0",",,W","58","H,,S","62",",,W","52",",,W","   80",",,W","   70",",,W","17.0",",,W","23.0",",,W",,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2019-12-21","11.63",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W","55","H,,S","57",",,W","52",",,W","  360",",,W","  360",",,W","18.1",",,W","21.9",",,W",,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2019-12-22","12.30",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","55","H,,S","63",",,W","49",",,W","  350",",,W","  340",",,W","19.9",",,W","23.0",",,W",,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2019-12-23","6.49",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","55","H,,S","68",",,W","47",",,W","  280",",,W","  280",",,W","15.0",",,W","17.0",",,W","    1",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2019-12-24","5.14",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","58","H,,S","67",",,W","51",",,W","   20",",,W","  140",",,W","10.1",",,W","14.1",",,W","    1",",,W","    1",",,W",,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2019-12-25","7.16",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","60","H,,S","70",",,W","54",",,W","  100",",,W","  130",",,W","14.1",",,W","17.0",",,W","    1",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2019-12-26","7.83",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","64","H,,S","72",",,W","59",",,W","  130",",,W","  100",",,W","14.1",",,W","17.0",",,W","    1",",,W","    1",",,W",,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2019-12-27","6.93",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","64","H,,S","67",",,W","62",",,W","   80",",,W","   90",",,W","12.1",",,W","14.1",",,W","    1",",,W","    1",",,W",,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2019-12-28","12.08",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","68","H,,S","75",",,W","65",",,W","  110",",,W","  110",",,W","17.0",",,W","23.0",",,W","    1",",,W","    1",",,W",,,,,,,,,"    1",",,W"
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2019-12-29","13.87",",,W",,,"0.26",",,W,2400","0.0",",,W","0.0",",,W","68","H,,S","72",",,W","56",",,W","  320",",,W","  320",",,W","21.9",",,W","27.1",",,W","    1",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2019-12-30","11.18",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","58","H,,S","63",",,W","53",",,W","  340",",,W","  340",",,W","21.0",",,W","25.1",",,W",,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2019-12-31","6.71",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","56","H,,S","61",",,W","49",",,W","   20",",,W","   20",",,W","18.1",",,W","21.9",",,W",,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2020-01-01","8.28",",,W",,,"0.12",",,W,2400","0.0",",,W","0.0",",,W",,,"64",",,W","56",",,W","  100",",,W","  110",",,W","16.1",",,W","19.9",",,W","    1",",,W",,,,,,,,,,,"    1",",,W"
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2020-01-02","6.49",",,W",,,"0.40",",,W,2400","0.0",",,W","0.0",",,W","64","H,,S","68",",,W","62",",,W","  140",",,W","  270",",,W","14.1",",,W","19.9",",,W","    1",",,W","    1",",,W","    1",",,W",,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2020-01-03","8.05",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W","65","H,,S","74",",,W","57",",,W","  320",",,W","  310",",,W","21.9",",,W","30.0",",,W","    1",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2020-01-04","7.38",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","58","H,,S","68",",,W","50",",,W","  330",",,W","  320",",,W","19.9",",,W","25.9",",,W",,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2020-01-05","6.26",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","61","H,,S","71",",,W","53",",,W","  210",",,W","  220",",,W","15.0",",,W","19.9",",,W","    1",",,W","    1",",,W",,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2020-01-06","5.37",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","64","H,,S","74",",,W","57",",,W","  150",",,W","  190",",,W","12.1",",,W","15.0",",,W","    1",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2020-01-07","10.29",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","62","H,,S","66",",,W","50",",,W","   10",",,W","   20",",,W","23.0",",,W","28.0",",,W",,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2020-01-08","10.29",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","59","H,,S","68",",,W","49",",,W","  100",",,W","  110",",,W","17.0",",,W","23.0",",,W","    1",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2020-01-09","13.20",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","67","H,,S","74",",,W","64",",,W","  130",",,W","  140",",,W","19.9",",,W","25.1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W"
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2020-01-10","16.55",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","69","H,,S","73",",,W","67",",,W","  170",",,W","  170",",,W","23.0",",,W","29.1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W"
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2020-01-11","13.65",",,W",,,"0.12",",,W,2400","0.0",",,W","0.0",",,W","63","H,,S","72",",,W","50",",,W","  300",",,W","  310",",,W","30.0",",,W","40.9",",,W","    1",",,W",,,"    1",",,W",,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2020-01-12","8.95",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","52","H,,S","61",",,W","44",",,W","  120",",,W","  120",",,W","14.1",",,W","19.0",",,W",,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2020-01-13","9.17",",,W",,,"0.09",",,W,2400","0.0",",,W","0.0",",,W","60","H,,S","69",",,W","57",",,W","   60",",,W","   80",",,W","17.0",",,W","21.0",",,W","    1",",,W","    1",",,W","    1",",,W",,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2020-01-14","9.84",",,W",,,"0.12",",,W,2400","0.0",",,W","0.0",",,W","69","H,,S","75",",,W","67",",,W","  190",",,W","  190",",,W","16.1",",,W","21.9",",,W","    1",",,W","    1",",,W",,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2020-01-15","8.50",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","70","H,,S","76",",,W","67",",,W","  150",",,W","  150",",,W","14.1",",,W","17.0",",,W","    1",",,W","    1",",,W",,,,,,,,,"    1",",,W"
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2020-01-16","8.72",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","69","H,,S","73",",,W","64",",,W","   60",",,W","   60",",,W","18.1",",,W","25.9",",,W","    1",",,W","    1",",,W",,,,,,,,,"    1",",,W"
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2020-01-17","13.65",",,W",,,"0.01",",,W,2400","0.0",",,W","0.0",",,W","66","H,,S","69",",,W","64",",,W","   80",",,W","   80",",,W","18.1",",,W","23.9",",,W","    1",",,W","    1",",,W",,,,,,,,,"    1",",,W"
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2020-01-18","9.62",",,W",,,"1.23",",,W,2400","0.0",",,W","0.0",",,W","68","H,,S","72",",,W","63",",,W","  360",",,W","   10",",,W","25.1",",,W","34.0",",,W","    1",",,W","    1",",,W","    1",",,W",,,,,,,"    1",",,W"
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2020-01-19","21.47",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","58","H,,S","63",",,W","50",",,W","   10",",,W","   10",",,W","31.1",",,W","38.0",",,W",,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2020-01-20","14.09",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","54","H,,S","60",",,W","49",",,W","   10",",,W","   20",",,W","25.1",",,W","31.1",",,W",,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2020-01-21","10.96",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","53","H,,S","58",",,W","48",",,W","  120",",,W","  120",",,W","19.9",",,W","23.9",",,W",,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2020-01-22","18.12",",,W",,,"0.72",",,W,2400","0.0",",,W","0.0",",,W","58","H,,S","63",",,W","54",",,W","  140",",,W","  140",",,W","30.0",",,W","36.0",",,W","    1",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2020-01-23","10.96",",,W",,,"1.28",",,W,2400","0.0",",,W","0.0",",,W","63","H,,S","69",",,W","54",",,W","  140",",,W","  270",",,W","21.9",",,W","28.0",",,W","    1",",,W",,,"    1",",,W",,,,,,,,
