"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES"
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2001-06-30","11.41",",,W"," 0747",",,W"," 0751",",,W","0.00",",,W,2400",,,,,"85",",,W","88",",,W","81",",,W","    0",",,W","  170",",,W","  170",",,W","17.0",",,W","21.0",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2001-07-01","10.29",",,W"," 1328",",,W"," 1323",",,W","0.00",",,W,2400",,,,,"83",",,W","87",",,W","78",",,W","    0",",,W","  230",",,W","  230",",,W","23.0",",,W","29.1",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2001-07-02","8.72",",,W"," 1548",",,W"," 1547",",,W","0.09",",,W,2400",,,,,"83",",,W","89",",,W","77",",,W","    0",",,W","  170",",,W","  160",",,W","21.9",",,W","28.0",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2001-07-03","6.49",",,W"," 1645",",,W"," 1222",",,W","0.03",",,W,2400",,,,,"83",",,W","88",",,W","77",",,W","    0",",,W","  150",",,W","  100",",,W","12.1",",,W","16.1",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2001-07-04","5.82",",,W"," 0607",",,W"," 0607",",,W","0.05",",,W,2400",,,,,"83",",,W","87",",,W","78",",,W","    0",",,W","  150",",,W","  150",",,W","13.0",",,W","14.1",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2001-07-05","7.38",",,W"," 1735",",,W"," 1734",",,W","0.00",",,W,2400",,,,,"85",",,W","90",",,W","79",",,W","    0",",,W","  190",",,W","  180",",,W","15.0",",,W","17.0",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2001-07-06","7.83",",,W"," 1731",",,W"," 1249",",,W","0.00",",,W,2400",,,,,"86",",,W","92",",,W","80",",,W","    0",",,W","  180",",,W","  190",",,W","13.0",",,W","21.0",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2001-07-07","7.61",",,W"," 1359",",,W"," 1301",",,W","0.00","T,,W,2400",,,,,"85",",,W","90",",,W","79",",,W","    0",",,W","  180",",,W","  150",",,W","17.0",",,W","19.9",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2001-07-08","9.84",",,W"," 1802",",,W"," 1755",",,W","0.00",",,W,2400",,,,,"0",",G,W",,,,,,,"  170",",,W","  180",",,W","15.0",",,W","17.0",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2001-07-09","9.17",",,W"," 1738",",,W"," 1120",",,W","0.00",",,W,2400",,,,,"85",",,W","90",",,W","79",",,W","    0",",,W","  180",",,W","  160",",,W","15.0",",,W","17.9",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2001-07-10","9.62",",,W"," 1640",",,W"," 1658",",,W","0.00",",,W,2400",,,,,"85",",,W","90",",,W","79",",,W","    0",",,W","  180",",,W","  180",",,W","16.1",",,W","17.9",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2001-07-11","9.40",",,W"," 1831",",,W"," 1727",",,W","0.00",",,W,2400",,,,,"85",",,W","90",",,W","79",",,W","    0",",,W","  190",",,W","  170",",,W","16.1",",,W","17.9",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2001-07-12","10.51",",,W"," 1530",",,W"," 1425",",,W","0.00",",,W,2400",,,,,"85",",,W","90",",,W","79",",,W","    0",",,W","  180",",,W","  180",",,W","19.9",",,W","23.0",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2001-07-13","11.18",",,W"," 1558",",,W"," 1618",",,W","0.00",",,W,2400",,,,,"86",",,W","91",",,W","80",",,W","    0",",,W","  190",",,W","  200",",,W","17.0",",,W","21.9",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2001-07-14","8.50",",,W"," 1524",",,W"," 1524",",,W","0.00",",,W,2400",,,,,"85",",,W","91",",,W","79",",,W","    0",",,W","  180",",,W","  190",",,W","17.0",",,W","19.9",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2001-07-15","5.82",",,W"," 1153",",,W"," 0854",",,W","1.24",",,W,2400",,,,,"82",",,W","87",",,W","76",",,W","    0",",,W","  190",",,W","  240",",,W","12.1",",,W","14.1",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2001-07-16","6.71",",,W"," 1524",",,W"," 1523",",,W","0.01",",,W,2400",,,,,"85",",,W","90",",,W","80",",,W","    0",",,W","  150",",,W","  160",",,W","13.0",",,W","15.0",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2001-07-17","8.95",",,W"," 2326",",,W"," 2325",",,W","0.02",",,W,2400",,,,,"86",",,W","90",",,W","81",",,W","    0",",,W","  130",",,W","  140",",,W","15.0",",,W","17.0",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2001-07-18","8.50",",,W"," 1657",",,W"," 1522",",,W","0.00",",,W,2400",,,,,"85",",,W","90",",,W","80",",,W","    0",",,W","  140",",,W","  140",",,W","14.1",",,W","17.0",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2001-07-19","8.05",",,W"," 1459",",,W"," 1458",",,W","0.00",",,W,2400",,,,,"86",",,W","90",",,W","81",",,W","    0",",,W","  300",",,W","  300",",,W","14.1",",,W","16.1",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2001-07-20","9.62",",,W"," 1040",",,W"," 1230",",,W","0.02",",,W,2400",,,,,"87",",,W","91",",,W","82",",,W","    0",",,W","  280",",,W","  270",",,W","17.9",",,W","19.9",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2001-07-21","9.62",",,W"," 1809",",,W"," 1715",",,W","0.00",",,W,2400",,,,,"85",",,W","90",",,W","79",",,W",,,"  200",",,W","  190",",,W","17.0",",,W","19.9",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2001-07-22","7.61",",,W"," 1836",",,W"," 1828",",,W","0.00",",,W,2400",,,,,"0",",G,W",,,,,"    0",",,W","  190",",,W","  180",",,W","12.1",",,W","14.1",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2001-07-23","8.50",",,W"," 2351",",,W"," 1753",",,W","0.00",",,W,2400",,,,,"86",",,W","91",",,W","81",",,W","    0",",,W","  140",",,W","  130",",,W","14.1",",,W","16.1",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2001-07-24","9.62",",,W"," 1713",",,W"," 1557",",,W","0.00",",,W,2400",,,,,"87",",,W","92",",,W","81",",,W","    0",",,W","  100",",,W","  110",",,W","16.1",",,W","19.9",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2001-07-25","8.72",",,W"," 2333",",,W"," 1226",",,W","0.00",",,W,2400",,,,,"85",",,W","90",",,W","79",",,W",,,"  170",",,W","  150",",,W","15.0",",,W","17.9",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2001-07-26","10.29",",,W"," 0353",",,W"," 0353",",,W","1.95",",,W,2400",,,,,"81",",,W","87",",,W","75",",,W",,,"  170",",,W","  170",",,W","30.0",",,W","33.1",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2001-07-27","7.61",",,W"," 0625",",,W"," 0624",",,W","1.75",",,W,2400",,,,,"80",",,W","84",",,W","75",",,W",,,"  220",",,W","  210",",,W","19.9",",,W","25.9",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2001-07-28","11.41",",,W"," 1712",",,W"," 0100",",,W","0.00",",,W,2400",,,,,"86",",,W","89",",,W","82",",,W","    0",",,W","  160",",,W","  140",",,W","17.0",",,W","21.0",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2001-07-29","12.30",",,W"," 2258",",,W"," 2358",",,W","0.00","T,,W,2400",,,,,"86",",,W","89",",,W","82",",,W",,,"  170",",,W","  180",",,W","19.9",",,W","21.9",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2001-07-30","11.63",",,W"," 0037",",,W"," 0039",",,W","0.08",",,W,2400",,,,,"85",",,W","89",",,W","81",",,W","    0",",,W","  180",",,W","  190",",,W","21.0",",,W","23.9",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2001-07-31","9.84",",,W"," 0204",",,W"," 1414",",,W","0.00",",,W,2400",,,,,"86",",,W","89",",,W","82",",,W",,,"  150",",,W","  130",",,W","15.0",",,W","17.0",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2001-08-01","7.16",",,W"," 1610",",,W"," 1631",",,W","0.00",",,W,2400",,,,,"85",",,W","90",",,W","80",",,W",,,"   80",",,W","   60",",,W","15.0",",,W","17.9",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2001-08-02","13.42",",,W"," 2205",",,W"," 2204",",,W","0.00",",,W,2400",,,,,"86",",,W","90",",,W","81",",,W","    0",",,W","   70",",,W","   80",",,W","21.9",",,W","25.9",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2001-08-03","9.17",",,W"," 0422",",,W"," 0419",",,W","0.00",",,W,2400",,,,,"84",",,W","90",",,W","78",",,W","    0",",,W","   30",",,W","   40",",,W","17.9",",,W","23.0",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2001-08-04","7.83",",,W"," 1123",",,W"," 0924",",,W","0.00",",,W,2400",,,,,"85",",,W","91",",,W","79",",,W","    0",",,W","   10",",,W","  360",",,W","14.1",",,W","17.9",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2001-08-05","8.50",",,W"," 2340",",,W"," 2339",",,W","0.45",",,W,2400",,,,,"83",",,W","93",",,W","73",",,W","    0",",,W","  320",",,W","  340",",,W","38.0",",,W","49.0",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2001-08-06","5.82",",,W"," 0025",",,W"," 0025",",,W","0.03",",,W,2400",,,,,"82",",,W","90",",,W","73",",,W","    0",",,W","  100",",,W","  100",",,W","16.1",",,W","17.9",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2001-08-07","10.29",",,W"," 2351",",,W"," 2351",",,W","0.00","T,,W,2400",,,,,"85",",,W","90",",,W","80",",,W","    0",",,W","  170",",,W","  170",",,W","17.0",",,W","17.9",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2001-08-08","12.30",",,W"," 2141",",,W"," 2153",",,W","0.00","T,,W,2400",,,,,"87",",,W","90",",,W","83",",,W",,,"  170",",,W","  180",",,W","17.0",",,W","19.9",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2001-08-09","12.30",",,W"," 1413",",,W"," 0107",",,W","0.00",",,W,2400",,,,,"87",",,W","90",",,W","83",",,W",,,"  160",",,W","  170",",,W","17.0",",,W","21.0",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2001-08-10","11.18",",,W"," 2130",",,W"," 2217",",,W","0.00",",,W,2400",,,,,"87",",,W","90",",,W","83",",,W",,,"  180",",,W","  180",",,W","16.1",",,W","17.9",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2001-08-11","12.08",",,W"," 1555",",,W"," 1704",",,W","0.00",",,W,2400",,,,,"86",",,W","90",",,W","82",",,W",,,"  200",",,W","  190",",,W","17.9",",,W","21.0",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2001-08-12","12.08",",,W"," 1702",",,W"," 1619",",,W","0.00",",,W,2400",,,,,"86",",,W","90",",,W","82",",,W",,,"  190",",,W","  190",",,W","17.0",",,W","21.0",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2001-08-13","9.40",",,W"," 1535",",,W"," 1557",",,W","0.00","T,,W,2400",,,,,"85",",,W","90",",,W","80",",,W",,,"  160",",,W","  180",",,W","17.9",",,W","21.9",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2001-08-14","7.16",",,W"," 0728",",,W"," 0728",",,W","1.03",",,W,2400",,,,,"83",",,W","90",",,W","75",",,W",,,"  360",",,W","  360",",,W","19.9",",,W","23.0",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2001-08-15","8.05",",,W"," 2320",",,W"," 2320",",,W","0.00",",,W,2400",,,,,"84",",,W","88",",,W","79",",,W",,,"  190",",,W","  190",",,W","15.0",",,W","17.0",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2001-08-16","13.42",",,W"," 1645",",,W"," 1651",",,W","0.00",",,W,2400",,,,,"86",",,W","90",",,W","82",",,W",,,"  170",",,W","  170",",,W","19.9",",,W","23.0",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2001-08-17","10.74",",,W"," 1731",",,W"," 2121",",,W","0.00",",,W,2400",,,,,"85",",,W","89",",,W","80",",,W",,,"  170",",,W","  170",",,W","17.9",",,W","19.9",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2001-08-18","12.75",",,W"," 1510",",,W"," 1532",",,W","0.00",",,W,2400",,,,,"85",",,W","89",",,W","80",",,W",,,"  190",",,W","  190",",,W","21.0",",,W","23.9",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2001-08-19","10.29",",,W"," 0207",",,W"," 0207",",,W","0.02",",,W,2400",,,,,"85",",,W","89",",,W","80",",,W",,,"  190",",,W","  190",",,W","17.9",",,W","21.9",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2001-08-20","7.83",",,W"," 2214",",,W"," 2213",",,W","0.00",",,W,2400",,,,,"85",",,W","90",",,W","80",",,W",,,"  150",",,W","  160",",,W","14.1",",,W","16.1",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2001-08-21","10.29",",,W"," 1938",",,W"," 1937",",,W","0.00",",,W,2400",,,,,"85",",,W","90",",,W","80",",,W",,,"  130",",,W","  150",",,W","16.1",",,W","17.9",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2001-08-22","10.29",",,W"," 2308",",,W"," 2307",",,W","0.00",",,W,2400",,,,,"85",",,W","90",",,W","80",",,W","    0",",,W","  140",",,W","  140",",,W","16.1",",,W","17.0",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2001-08-23","9.17",",,W"," 1703",",,W"," 1946",",,W","0.00",",,W,2400",,,,,"86",",,W","89",",,W","82",",,W","    0",",,W","  120",",,W","  130",",,W","16.1",",,W","17.0",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2001-08-24","9.84",",,W"," 2145",",,W"," 2343",",,W","0.00",",,W,2400",,,,,"85",",,W","89",",,W","80",",,W","    0",",,W","  140",",,W","  160",",,W","16.1",",,W","17.9",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2001-08-25","9.62",",,W"," 1732",",,W"," 1430",",,W","0.00",",,W,2400",,,,,"86",",,W","90",",,W","81",",,W","    0",",,W","  140",",,W","  150",",,W","16.1",",,W","19.9",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2001-08-26","9.84",",,W"," 1930",",,W"," 1930",",,W","0.02",",,W,2400",,,,,"84",",,W","89",",,W","78",",,W","    0",",,W","  150",",,W","  150",",,W","17.0",",,W","21.0",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2001-08-27","7.83",",,W"," 1543",",,W"," 1557",",,W","0.25",",,W,2400",,,,,"83",",,W","89",",,W","76",",,W","    0",",,W","  220",",,W","  190",",,W","25.1",",,W","30.0",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2001-08-28","9.40",",,W"," 0958",",,W"," 0959",",,W","1.89",",,W,2400",,,,,"79",",,W","85",",,W","73",",,W",,,"  150",",,W","  150",",,W","23.9",",,W","28.0",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2001-08-29","13.65",",,W"," 0702",",,W"," 0701",",,W","1.27",",,W,2400",,,,,"78",",,W","82",",,W","74",",,W",,,"  160",",,W","  160",",,W","36.9",",,W","40.9",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2001-08-30","9.17",",,W"," 0400",",,W"," 0400",",,W","2.52",",,W,2400",,,,,"78",",,W","83",",,W","72",",,W","    0",",,W","  190",",,W","  190",",,W","36.0",",,W","44.1",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2001-08-31","9.40",",,W"," 1906",",,W"," 0223",",,W","3.11",",,W,2400",,,,,"79",",,W","85",",,W","73",",,W","    0",",,W","  250",",,W","  170",",,W","25.9",",,W","34.9",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2001-09-01","8.95",",,W"," 0909",",,W"," 0908",",,W","3.31",",,W,2400",,,,,"79",",,W","83",",,W","74",",,W","    0",",,W","  250",",,W","  240",",,W","31.1",",,W","38.9",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2001-09-02","7.61",",,W"," 0726",",,W"," 0728",",,W","0.70",",,W,2400",,,,,"78",",,W","81",",,W","75",",,W","    0",",,W","  200",",,W","  210",",,W","23.0",",,W","25.9",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2001-09-03","9.17",",,W"," 1003",",,W"," 1002",",,W","0.01",",,W,2400",,,,,"83",",,W","87",",,W","78",",,W","    0",",,W","  250",",,W","  260",",,W","17.0",",,W","21.0",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2001-09-04","8.28",",,W"," 1312",",,W"," 1310",",,W","0.00","T,,W,2400",,,,,"83",",,W","88",",,W","78",",,W","    0",",,W","  190",",,W","  200",",,W","17.9",",,W","23.0",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2001-09-05","8.95",",,W"," 1529",",,W"," 1433",",,W","0.00",",,W,2400",,,,,"84",",,W","88",",,W","79",",,W","    0",",,W","  150",",,W","  150",",,W","15.0",",,W","17.0",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2001-09-06","10.29",",,W"," 1343",",,W"," 2355",",,W","0.01",",,W,2400",,,,,"84",",,W","88",",,W","80",",,W","    0",",,W","  150",",,W","  160",",,W","15.0",",,W","16.1",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2001-09-07","14.32",",,W"," 2357",",,W"," 2356",",,W","0.00","T,,W,2400",,,,,"85",",,W","89",",,W","81",",,W","    0",",,W","  160",",,W","  160",",,W","23.0",",,W","25.9",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2001-09-08","16.33",",,W"," 2233",",,W"," 2159",",,W","0.12",",,W,2400",,,,,"85",",,W","89",",,W","81",",,W","    0",",,W","  130",",,W","  130",",,W","23.0",",,W","29.1",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2001-09-09","14.99",",,W"," 1013",",,W"," 1002",",,W","0.68",",,W,2400",,,,,"80",",,W","86",",,W","73",",,W","    0",",,W","   30",",,W","   30",",,W","29.1",",,W","34.9",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2001-09-10","8.95",",,W"," 0243",",,W"," 0242",",,W","0.00",",,W,2400",,,,,"79",",,W","85",",,W","73",",,W","    0",",,W","   30",",,W","   30",",,W","16.1",",,W","19.9",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2001-09-11","10.29",",,W"," 0253",",,W"," 0252",",,W","0.00","T,,W,2400",,,,,"79",",,W","85",",,W","73",",,W","    0",",,W","   40",",,W","   40",",,W","16.1",",,W","21.0",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2001-09-12","9.62",",,W"," 2157",",,W"," 2224",",,W","0.00",",,W,2400",,,,,"81",",,W","88",",,W","73",",,W","    0",",,W","   20",",,W","   20",",,W","15.0",",,W","17.0",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2001-09-13","8.28",",,W"," 1304",",,W"," 1100",",,W","0.00",",,W,2400",,,,,"83",",,W","89",",,W","77",",,W","    0",",,W","  100",",,W","   30",",,W","16.1",",,W","19.9",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2001-09-14","7.16",",,W"," 1054",",,W"," 1054",",,W","0.00",",,W,2400",,,,,"83",",,W","88",",,W","77",",,W","    0",",,W","   70",",,W","   70",",,W","16.1",",,W","17.9",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2001-09-15","4.47",",,W"," 1553",",,W"," 1538",",,W","0.00",",,W,2400",,,,,"82",",,W","88",",,W","76",",,W","    0",",,W","  150",",,W","  150",",,W","8.9",",,W","12.1",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2001-09-16","8.05",",,W"," 2354",",,W"," 2354",",,W","0.00",",,W,2400",,,,,"82",",,W","88",",,W","76",",,W","    0",",,W","  130",",,W","  130",",,W","15.0",",,W","16.1",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2001-09-17","12.08",",,W"," 0121",",,W"," 0120",",,W","0.00",",,W,2400",,,,,"84",",,W","88",",,W","79",",,W","    0",",,W","  160",",,W","  160",",,W","19.9",",,W","23.9",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2001-09-18","13.20",",,W"," 2036",",,W"," 2035",",,W","0.00",",,W,2400",,,,,"85",",,W","89",",,W","80",",,W","    0",",,W","  170",",,W","  170",",,W","19.9",",,W","21.9",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2001-09-19","9.17",",,W"," 0118",",,W"," 0117",",,W","0.00","T,,W,2400",,,,,"85",",,W","89",",,W","80",",,W",,,"  170",",,W","  170",",,W","17.0",",,W","19.9",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2001-09-20","6.93",",,W"," 1950",",,W"," 1845",",,W","0.00",",,W,2400",,,,,"85",",,W","90",",,W","80",",,W",,,"  140",",,W","  180",",,W","13.0",",,W","16.1",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2001-09-21","6.49",",,W"," 1817",",,W"," 1818",",,W","0.09",",,W,2400",,,,,"82",",,W","88",",,W","76",",,W",,,"  360",",,W","  350",",,W","19.9",",,W","23.0",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2001-09-22","8.28",",,W"," 1456",",,W"," 1456",",,W","1.20",",,W,2400",,,,,"78",",,W","84",",,W","72",",,W",,,"   70",",,W","   70",",,W","15.0",",,W","17.9",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2001-09-23","4.92",",,W"," 0936",",,W"," 0750",",,W","0.46",",,W,2400",,,,,"77",",,W","81",",,W","72",",,W",,,"  110",",,W","   70",",,W","16.1",",,W","21.0",",,W",,,,,,,,,,,,
